"oblast_name","brand","date","size","sum_size"
"Львівська область","SKODA  OCTAVIA A7","2017-02",5,80
"Львівська область","SKODA  OCTAVIA A7","2017-03",4,80
"Львівська область","SKODA  OCTAVIA A7","2017-04",9,80
"Львівська область","SKODA  OCTAVIA A7","2017-05",12,80
"Львівська область","SKODA  OCTAVIA A7","2017-06",5,80
"Львівська область","SKODA  OCTAVIA A7","2017-07",10,80
"Львівська область","SKODA  OCTAVIA A7","2017-08",10,80
"Львівська область","SKODA  OCTAVIA A7","2017-09",2,80
"Львівська область","SKODA  OCTAVIA A7","2017-10",10,80
"Львівська область","SKODA  OCTAVIA A7","2017-11",5,80
"Львівська область","SKODA  OCTAVIA A7","2017-12",2,80
"Львівська область","SKODA  OCTAVIA A7","2018-01",2,80
"Львівська область","SKODA  OCTAVIA A7","2018-02",4,80
"Львівська область","SKODA  RAPID","2017-01",3,54
"Львівська область","SKODA  RAPID","2017-02",1,54
"Львівська область","SKODA  RAPID","2017-03",10,54
"Львівська область","SKODA  RAPID","2017-05",7,54
"Львівська область","SKODA  RAPID","2017-06",2,54
"Львівська область","SKODA  RAPID","2017-07",3,54
"Львівська область","SKODA  RAPID","2017-08",3,54
"Львівська область","SKODA  RAPID","2017-09",4,54
"Львівська область","SKODA  RAPID","2017-10",1,54
"Львівська область","SKODA  RAPID","2017-11",7,54
"Львівська область","SKODA  RAPID","2017-12",6,54
"Львівська область","SKODA  RAPID","2018-01",3,54
"Львівська область","SKODA  RAPID","2018-02",3,54
"Львівська область","SKODA  SUPERB","2017-01",12,276
"Львівська область","SKODA  SUPERB","2017-02",11,276
"Львівська область","SKODA  SUPERB","2017-03",18,276
"Львівська область","SKODA  SUPERB","2017-04",21,276
"Львівська область","SKODA  SUPERB","2017-05",22,276
"Львівська область","SKODA  SUPERB","2017-06",16,276
"Львівська область","SKODA  SUPERB","2017-07",21,276
"Львівська область","SKODA  SUPERB","2017-08",20,276
"Львівська область","SKODA  SUPERB","2017-09",18,276
"Львівська область","SKODA  SUPERB","2017-10",24,276
"Львівська область","SKODA  SUPERB","2017-11",31,276
"Львівська область","SKODA  SUPERB","2017-12",25,276
"Львівська область","SKODA  SUPERB","2018-01",21,276
"Львівська область","SKODA  SUPERB","2018-02",12,276
"Львівська область","SUZUKI  NEW SX4","2017-01",1,69
"Львівська область","SUZUKI  NEW SX4","2017-02",7,69
"Львівська область","SUZUKI  NEW SX4","2017-03",7,69
"Львівська область","SUZUKI  NEW SX4","2017-04",6,69
"Львівська область","SUZUKI  NEW SX4","2017-05",5,69
"Львівська область","SUZUKI  NEW SX4","2017-06",6,69
"Львівська область","SUZUKI  NEW SX4","2017-07",5,69
"Львівська область","SUZUKI  NEW SX4","2017-08",2,69
"Львівська область","SUZUKI  NEW SX4","2017-09",5,69
"Львівська область","SUZUKI  NEW SX4","2017-10",7,69
"Львівська область","SUZUKI  NEW SX4","2017-11",3,69
"Львівська область","SUZUKI  NEW SX4","2017-12",3,69
"Львівська область","SUZUKI  NEW SX4","2018-01",8,69
"Львівська область","SUZUKI  NEW SX4","2018-02",3,69
"Львівська область","SUZUKI  VITARA","2017-01",6,95
"Львівська область","SUZUKI  VITARA","2017-02",7,95
"Львівська область","SUZUKI  VITARA","2017-03",9,95
"Львівська область","SUZUKI  VITARA","2017-04",4,95
"Львівська область","SUZUKI  VITARA","2017-05",5,95
"Львівська область","SUZUKI  VITARA","2017-06",5,95
"Львівська область","SUZUKI  VITARA","2017-07",6,95
"Львівська область","SUZUKI  VITARA","2017-08",8,95
"Львівська область","SUZUKI  VITARA","2017-09",13,95
"Львівська область","SUZUKI  VITARA","2017-10",6,95
"Львівська область","SUZUKI  VITARA","2017-11",6,95
"Львівська область","SUZUKI  VITARA","2017-12",9,95
"Львівська область","SUZUKI  VITARA","2018-01",7,95
"Львівська область","SUZUKI  VITARA","2018-02",3,95
"Львівська область","TOYOTA  CAMRY","2017-01",5,126
"Львівська область","TOYOTA  CAMRY","2017-02",1,126
"Львівська область","TOYOTA  CAMRY","2017-03",4,126
"Львівська область","TOYOTA  CAMRY","2017-04",6,126
"Львівська область","TOYOTA  CAMRY","2017-05",8,126
"Львівська область","TOYOTA  CAMRY","2017-06",7,126
"Львівська область","TOYOTA  CAMRY","2017-07",5,126
"Львівська область","TOYOTA  CAMRY","2017-08",17,126
"Львівська область","TOYOTA  CAMRY","2017-09",15,126
"Львівська область","TOYOTA  CAMRY","2017-10",17,126
"Львівська область","TOYOTA  CAMRY","2017-11",5,126
"Львівська область","TOYOTA  CAMRY","2017-12",3,126
"Львівська область","TOYOTA  CAMRY","2018-01",14,126
"Львівська область","TOYOTA  CAMRY","2018-02",17,126
"Львівська область","TOYOTA  RAV4","2017-01",7,144
"Львівська область","TOYOTA  RAV4","2017-02",7,144
"Львівська область","TOYOTA  RAV4","2017-03",12,144
"Львівська область","TOYOTA  RAV4","2017-04",16,144
"Львівська область","TOYOTA  RAV4","2017-05",11,144
"Львівська область","TOYOTA  RAV4","2017-06",6,144
"Львівська область","TOYOTA  RAV4","2017-07",11,144
"Львівська область","TOYOTA  RAV4","2017-08",6,144
"Львівська область","TOYOTA  RAV4","2017-09",9,144
"Львівська область","TOYOTA  RAV4","2017-10",20,144
"Львівська область","TOYOTA  RAV4","2017-11",7,144
"Львівська область","TOYOTA  RAV4","2017-12",13,144
"Львівська область","TOYOTA  RAV4","2018-01",10,144
"Львівська область","TOYOTA  RAV4","2018-02",8,144
"Львівська область","VIPER  V150A","2017-06",2,57
"Львівська область","VIPER  V150A","2017-07",3,57
"Львівська область","VIPER  V150A","2017-08",4,57
"Львівська область","VIPER  V150A","2017-09",8,57
"Львівська область","VIPER  V150A","2017-10",12,57
"Львівська область","VIPER  V150A","2017-11",13,57
"Львівська область","VIPER  V150A","2017-12",7,57
"Львівська область","VIPER  V150A","2018-01",3,57
"Львівська область","VIPER  V150A","2018-02",5,57
"Львівська область","VOLKSWAGEN  CADDY","2017-01",22,287
"Львівська область","VOLKSWAGEN  CADDY","2017-02",28,287
"Львівська область","VOLKSWAGEN  CADDY","2017-03",25,287
"Львівська область","VOLKSWAGEN  CADDY","2017-04",22,287
"Львівська область","VOLKSWAGEN  CADDY","2017-05",21,287
"Львівська область","VOLKSWAGEN  CADDY","2017-06",13,287
"Львівська область","VOLKSWAGEN  CADDY","2017-07",25,287
"Львівська область","VOLKSWAGEN  CADDY","2017-08",17,287
"Львівська область","VOLKSWAGEN  CADDY","2017-09",26,287
"Львівська область","VOLKSWAGEN  CADDY","2017-10",14,287
"Львівська область","VOLKSWAGEN  CADDY","2017-11",26,287
"Львівська область","VOLKSWAGEN  CADDY","2017-12",20,287
"Львівська область","VOLKSWAGEN  CADDY","2018-01",13,287
"Львівська область","VOLKSWAGEN  CADDY","2018-02",13,287
"Львівська область","VOLKSWAGEN  CRAFTER","2017-01",5,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-02",5,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-03",12,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-04",4,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-05",4,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-06",3,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-07",3,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-08",2,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-09",8,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-10",9,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-11",12,93
"Львівська область","VOLKSWAGEN  CRAFTER","2017-12",9,93
"Львівська область","VOLKSWAGEN  CRAFTER","2018-01",10,93
"Львівська область","VOLKSWAGEN  CRAFTER","2018-02",6,93
"Львівська область","VOLKSWAGEN  GOLF","2017-01",18,436
"Львівська область","VOLKSWAGEN  GOLF","2017-02",26,436
"Львівська область","VOLKSWAGEN  GOLF","2017-03",23,436
"Львівська область","VOLKSWAGEN  GOLF","2017-04",28,436
"Львівська область","VOLKSWAGEN  GOLF","2017-05",25,436
"Львівська область","VOLKSWAGEN  GOLF","2017-06",24,436
"Львівська область","VOLKSWAGEN  GOLF","2017-07",37,436
"Львівська область","VOLKSWAGEN  GOLF","2017-08",35,436
"Львівська область","VOLKSWAGEN  GOLF","2017-09",40,436
"Львівська область","VOLKSWAGEN  GOLF","2017-10",39,436
"Львівська область","VOLKSWAGEN  GOLF","2017-11",32,436
"Львівська область","VOLKSWAGEN  GOLF","2017-12",50,436
"Львівська область","VOLKSWAGEN  GOLF","2018-01",26,436
"Львівська область","VOLKSWAGEN  GOLF","2018-02",24,436
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-02",1,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-03",3,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-04",2,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-05",3,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-10",9,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-11",7,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2017-12",21,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2018-01",14,83
"Львівська область","VOLKSWAGEN  GOLF VARIANT","2018-02",22,83
"Львівська область","VOLKSWAGEN  JETTA","2017-01",7,230
"Львівська область","VOLKSWAGEN  JETTA","2017-02",14,230
"Львівська область","VOLKSWAGEN  JETTA","2017-03",14,230
"Львівська область","VOLKSWAGEN  JETTA","2017-04",14,230
"Львівська область","VOLKSWAGEN  JETTA","2017-05",14,230
"Львівська область","VOLKSWAGEN  JETTA","2017-06",12,230
"Львівська область","VOLKSWAGEN  JETTA","2017-07",14,230
"Львівська область","VOLKSWAGEN  JETTA","2017-08",16,230
"Львівська область","VOLKSWAGEN  JETTA","2017-09",15,230
"Львівська область","VOLKSWAGEN  JETTA","2017-10",16,230
"Львівська область","VOLKSWAGEN  JETTA","2017-11",22,230
"Львівська область","VOLKSWAGEN  JETTA","2017-12",16,230
"Львівська область","VOLKSWAGEN  JETTA","2018-01",16,230
"Львівська область","VOLKSWAGEN  JETTA","2018-02",36,230
"Львівська область","VOLKSWAGEN  PASSAT","2017-01",42,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-02",64,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-03",74,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-04",65,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-05",69,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-06",77,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-07",58,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-08",92,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-09",58,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-10",75,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-11",92,993
"Львівська область","VOLKSWAGEN  PASSAT","2017-12",83,993
"Львівська область","VOLKSWAGEN  PASSAT","2018-01",51,993
"Львівська область","VOLKSWAGEN  PASSAT","2018-02",83,993
"Львівська область","VOLKSWAGEN  POLO","2017-02",2,97
"Львівська область","VOLKSWAGEN  POLO","2017-03",7,97
"Львівська область","VOLKSWAGEN  POLO","2017-04",21,97
"Львівська область","VOLKSWAGEN  POLO","2017-05",7,97
"Львівська область","VOLKSWAGEN  POLO","2017-06",7,97
"Львівська область","VOLKSWAGEN  POLO","2017-07",5,97
"Львівська область","VOLKSWAGEN  POLO","2017-08",10,97
"Львівська область","VOLKSWAGEN  POLO","2017-09",4,97
"Львівська область","VOLKSWAGEN  POLO","2017-10",8,97
"Львівська область","VOLKSWAGEN  POLO","2017-11",5,97
"Львівська область","VOLKSWAGEN  POLO","2017-12",12,97
"Львівська область","VOLKSWAGEN  POLO","2018-01",5,97
"Львівська область","VOLKSWAGEN  POLO","2018-02",4,97
"Львівська область","VOLKSWAGEN  TIGUAN","2017-01",7,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-02",5,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-03",17,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-04",11,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-05",14,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-06",10,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-07",14,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-08",31,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-09",11,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-10",12,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-11",10,190
"Львівська область","VOLKSWAGEN  TIGUAN","2017-12",17,190
"Львівська область","VOLKSWAGEN  TIGUAN","2018-01",11,190
"Львівська область","VOLKSWAGEN  TIGUAN","2018-02",19,190
"Львівська область","VOLKSWAGEN  TOURAN","2017-01",9,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-02",9,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-03",13,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-04",6,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-05",12,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-06",18,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-07",11,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-08",18,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-09",10,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-10",10,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-11",8,162
"Львівська область","VOLKSWAGEN  TOURAN","2017-12",19,162
"Львівська область","VOLKSWAGEN  TOURAN","2018-01",10,162
"Львівська область","VOLKSWAGEN  TOURAN","2018-02",9,162
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-01",3,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-02",6,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-03",5,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-04",7,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-05",8,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-06",9,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-07",6,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-08",5,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-09",5,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-10",8,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-11",12,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2017-12",10,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2018-01",4,93
"Львівська область","VOLKSWAGEN  TRANSPORTER","2018-02",5,93
"Миколаївська область","DAF  XF 105.460","2017-01",3,64
"Миколаївська область","DAF  XF 105.460","2017-02",5,64
"Миколаївська область","DAF  XF 105.460","2017-03",5,64
"Миколаївська область","DAF  XF 105.460","2017-04",6,64
"Миколаївська область","DAF  XF 105.460","2017-05",8,64
"Миколаївська область","DAF  XF 105.460","2017-06",7,64
"Миколаївська область","DAF  XF 105.460","2017-07",2,64
"Миколаївська область","DAF  XF 105.460","2017-08",8,64
"Миколаївська область","DAF  XF 105.460","2017-09",2,64
"Миколаївська область","DAF  XF 105.460","2017-10",7,64
"Миколаївська область","DAF  XF 105.460","2017-11",6,64
"Миколаївська область","DAF  XF 105.460","2017-12",2,64
"Миколаївська область","DAF  XF 105.460","2018-01",2,64
"Миколаївська область","DAF  XF 105.460","2018-02",1,64
"Миколаївська область","HYUNDAI  TUCSON","2017-01",3,64
"Миколаївська область","HYUNDAI  TUCSON","2017-02",5,64
"Миколаївська область","HYUNDAI  TUCSON","2017-03",7,64
"Миколаївська область","HYUNDAI  TUCSON","2017-04",7,64
"Миколаївська область","HYUNDAI  TUCSON","2017-05",7,64
"Миколаївська область","HYUNDAI  TUCSON","2017-06",4,64
"Миколаївська область","HYUNDAI  TUCSON","2017-07",4,64
"Миколаївська область","HYUNDAI  TUCSON","2017-08",3,64
"Миколаївська область","HYUNDAI  TUCSON","2017-09",2,64
"Миколаївська область","HYUNDAI  TUCSON","2017-10",5,64
"Миколаївська область","HYUNDAI  TUCSON","2017-11",5,64
"Миколаївська область","HYUNDAI  TUCSON","2017-12",2,64
"Миколаївська область","HYUNDAI  TUCSON","2018-01",6,64
"Миколаївська область","HYUNDAI  TUCSON","2018-02",4,64
"Миколаївська область","KIA  SPORTAGE","2017-01",6,146
"Миколаївська область","KIA  SPORTAGE","2017-02",9,146
"Миколаївська область","KIA  SPORTAGE","2017-03",21,146
"Миколаївська область","KIA  SPORTAGE","2017-04",16,146
"Миколаївська область","KIA  SPORTAGE","2017-05",7,146
"Миколаївська область","KIA  SPORTAGE","2017-06",11,146
"Миколаївська область","KIA  SPORTAGE","2017-07",9,146
"Миколаївська область","KIA  SPORTAGE","2017-08",7,146
"Миколаївська область","KIA  SPORTAGE","2017-09",14,146
"Миколаївська область","KIA  SPORTAGE","2017-10",9,146
"Миколаївська область","KIA  SPORTAGE","2017-11",15,146
"Миколаївська область","KIA  SPORTAGE","2017-12",15,146
"Миколаївська область","KIA  SPORTAGE","2018-01",4,146
"Миколаївська область","KIA  SPORTAGE","2018-02",3,146
"Миколаївська область","RENAULT  DOKKER","2017-01",9,53
"Миколаївська область","RENAULT  DOKKER","2017-02",2,53
"Миколаївська область","RENAULT  DOKKER","2017-03",1,53
"Миколаївська область","RENAULT  DOKKER","2017-04",7,53
"Миколаївська область","RENAULT  DOKKER","2017-05",3,53
"Миколаївська область","RENAULT  DOKKER","2017-06",8,53
"Миколаївська область","RENAULT  DOKKER","2017-07",4,53
"Миколаївська область","RENAULT  DOKKER","2017-08",3,53
"Миколаївська область","RENAULT  DOKKER","2017-09",2,53
"Миколаївська область","RENAULT  DOKKER","2017-10",4,53
"Миколаївська область","RENAULT  DOKKER","2017-11",2,53
"Миколаївська область","RENAULT  DOKKER","2017-12",6,53
"Миколаївська область","RENAULT  DOKKER","2018-01",2,53
"Миколаївська область","RENAULT  DUSTER","2017-01",1,61
"Миколаївська область","RENAULT  DUSTER","2017-02",3,61
"Миколаївська область","RENAULT  DUSTER","2017-03",3,61
"Миколаївська область","RENAULT  DUSTER","2017-04",6,61
"Миколаївська область","RENAULT  DUSTER","2017-05",5,61
"Миколаївська область","RENAULT  DUSTER","2017-06",10,61
"Миколаївська область","RENAULT  DUSTER","2017-07",9,61
"Миколаївська область","RENAULT  DUSTER","2017-08",4,61
"Миколаївська область","RENAULT  DUSTER","2017-09",5,61
"Миколаївська область","RENAULT  DUSTER","2017-10",3,61
"Миколаївська область","RENAULT  DUSTER","2017-11",6,61
"Миколаївська область","RENAULT  DUSTER","2017-12",4,61
"Миколаївська область","RENAULT  DUSTER","2018-01",2,61
"Миколаївська область","RENAULT  KANGOO","2017-01",1,65
"Миколаївська область","RENAULT  KANGOO","2017-02",7,65
"Миколаївська область","RENAULT  KANGOO","2017-03",8,65
"Миколаївська область","RENAULT  KANGOO","2017-04",6,65
"Миколаївська область","RENAULT  KANGOO","2017-05",1,65
"Миколаївська область","RENAULT  KANGOO","2017-06",2,65
"Миколаївська область","RENAULT  KANGOO","2017-07",4,65
"Миколаївська область","RENAULT  KANGOO","2017-08",6,65
"Миколаївська область","RENAULT  KANGOO","2017-09",5,65
"Миколаївська область","RENAULT  KANGOO","2017-10",7,65
"Миколаївська область","RENAULT  KANGOO","2017-11",6,65
"Миколаївська область","RENAULT  KANGOO","2017-12",5,65
"Миколаївська область","RENAULT  KANGOO","2018-01",5,65
"Миколаївська область","RENAULT  KANGOO","2018-02",2,65
"Миколаївська область","RENAULT  LOGAN","2017-01",2,62
"Миколаївська область","RENAULT  LOGAN","2017-02",3,62
"Миколаївська область","RENAULT  LOGAN","2017-03",7,62
"Миколаївська область","RENAULT  LOGAN","2017-04",2,62
"Миколаївська область","RENAULT  LOGAN","2017-05",1,62
"Миколаївська область","RENAULT  LOGAN","2017-06",12,62
"Миколаївська область","RENAULT  LOGAN","2017-07",4,62
"Миколаївська область","RENAULT  LOGAN","2017-08",6,62
"Миколаївська область","RENAULT  LOGAN","2017-09",5,62
"Миколаївська область","RENAULT  LOGAN","2017-10",2,62
"Миколаївська область","RENAULT  LOGAN","2017-11",7,62
"Миколаївська область","RENAULT  LOGAN","2017-12",6,62
"Миколаївська область","RENAULT  LOGAN","2018-01",2,62
"Миколаївська область","RENAULT  LOGAN","2018-02",3,62
"Миколаївська область","TOYOTA  CAMRY","2017-01",5,81
"Миколаївська область","TOYOTA  CAMRY","2017-02",1,81
"Миколаївська область","TOYOTA  CAMRY","2017-04",4,81
"Миколаївська область","TOYOTA  CAMRY","2017-05",5,81
"Миколаївська область","TOYOTA  CAMRY","2017-06",9,81
"Миколаївська область","TOYOTA  CAMRY","2017-07",6,81
"Миколаївська область","TOYOTA  CAMRY","2017-08",2,81
"Миколаївська область","TOYOTA  CAMRY","2017-09",13,81
"Миколаївська область","TOYOTA  CAMRY","2017-10",12,81
"Миколаївська область","TOYOTA  CAMRY","2017-11",5,81
"Миколаївська область","TOYOTA  CAMRY","2017-12",5,81
"Миколаївська область","TOYOTA  CAMRY","2018-01",7,81
"Миколаївська область","TOYOTA  CAMRY","2018-02",6,81
"Миколаївська область","TOYOTA  RAV4","2017-01",2,61
"Миколаївська область","TOYOTA  RAV4","2017-02",1,61
"Миколаївська область","TOYOTA  RAV4","2017-03",4,61
"Миколаївська область","TOYOTA  RAV4","2017-04",3,61
"Миколаївська область","TOYOTA  RAV4","2017-05",4,61
"Миколаївська область","TOYOTA  RAV4","2017-06",3,61
"Миколаївська область","TOYOTA  RAV4","2017-07",4,61
"Миколаївська область","TOYOTA  RAV4","2017-08",5,61
"Миколаївська область","TOYOTA  RAV4","2017-09",9,61
"Миколаївська область","TOYOTA  RAV4","2017-10",5,61
"Миколаївська область","TOYOTA  RAV4","2017-11",3,61
"Миколаївська область","TOYOTA  RAV4","2017-12",7,61
"Миколаївська область","TOYOTA  RAV4","2018-01",9,61
"Миколаївська область","TOYOTA  RAV4","2018-02",2,61
"Миколаївська область","VOLKSWAGEN  CADDY","2017-01",3,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-02",4,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-03",8,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-04",2,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-05",4,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-06",3,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-07",3,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-08",5,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-09",2,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-10",6,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-11",3,57
"Миколаївська область","VOLKSWAGEN  CADDY","2017-12",5,57
"Миколаївська область","VOLKSWAGEN  CADDY","2018-01",2,57
"Миколаївська область","VOLKSWAGEN  CADDY","2018-02",5,57
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-01",1,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-02",1,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-03",5,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-04",2,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-05",5,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-06",8,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-07",5,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-08",4,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-09",2,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-10",4,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-11",7,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2017-12",8,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2018-01",7,62
"Миколаївська область","VOLKSWAGEN  PASSAT","2018-02",3,62
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-01",6,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-02",5,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-03",13,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-04",4,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-05",5,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-06",3,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-07",3,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-08",1,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-09",5,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-10",1,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-11",2,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2017-12",1,54
"Миколаївська область","VOLKSWAGEN  TIGUAN","2018-01",4,54
"Миколаївська область","КРД  050100","2017-01",1,59
"Миколаївська область","КРД  050100","2017-02",4,59
"Миколаївська область","КРД  050100","2017-03",9,59
"Миколаївська область","КРД  050100","2017-04",9,59
"Миколаївська область","КРД  050100","2017-05",6,59
"Миколаївська область","КРД  050100","2017-06",2,59
"Миколаївська область","КРД  050100","2017-07",2,59
"Миколаївська область","КРД  050100","2017-08",3,59
"Миколаївська область","КРД  050100","2017-09",2,59
"Миколаївська область","КРД  050100","2017-10",7,59
"Миколаївська область","КРД  050100","2017-11",4,59
"Миколаївська область","КРД  050100","2017-12",2,59
"Миколаївська область","КРД  050100","2018-01",7,59
"Миколаївська область","КРД  050100","2018-02",1,59
"Миколаївська область","КРД  050122","2017-01",2,116
"Миколаївська область","КРД  050122","2017-02",12,116
"Миколаївська область","КРД  050122","2017-03",10,116
"Миколаївська область","КРД  050122","2017-04",9,116
"Миколаївська область","КРД  050122","2017-05",10,116
"Миколаївська область","КРД  050122","2017-06",4,116
"Миколаївська область","КРД  050122","2017-07",3,116
"Миколаївська область","КРД  050122","2017-08",13,116
"Миколаївська область","КРД  050122","2017-09",14,116
"Миколаївська область","КРД  050122","2017-10",15,116
"Миколаївська область","КРД  050122","2017-11",10,116
"Миколаївська область","КРД  050122","2017-12",7,116
"Миколаївська область","КРД  050122","2018-01",4,116
"Миколаївська область","КРД  050122","2018-02",1,116
"Миколаївська область","ЛЕВ  183121","2017-01",5,107
"Миколаївська область","ЛЕВ  183121","2017-02",5,107
"Миколаївська область","ЛЕВ  183121","2017-03",11,107
"Миколаївська область","ЛЕВ  183121","2017-04",9,107
"Миколаївська область","ЛЕВ  183121","2017-05",8,107
"Миколаївська область","ЛЕВ  183121","2017-06",10,107
"Миколаївська область","ЛЕВ  183121","2017-07",1,107
"Миколаївська область","ЛЕВ  183121","2017-08",8,107
"Миколаївська область","ЛЕВ  183121","2017-09",10,107
"Миколаївська область","ЛЕВ  183121","2017-10",9,107
"Миколаївська область","ЛЕВ  183121","2017-11",15,107
"Миколаївська область","ЛЕВ  183121","2017-12",8,107
"Миколаївська область","ЛЕВ  183121","2018-01",3,107
"Миколаївська область","ЛЕВ  183121","2018-02",4,107
"Миколаївська область","ЛЕВ  183131","2017-01",8,141
"Миколаївська область","ЛЕВ  183131","2017-02",7,141
"Миколаївська область","ЛЕВ  183131","2017-03",11,141
"Миколаївська область","ЛЕВ  183131","2017-04",6,141
"Миколаївська область","ЛЕВ  183131","2017-05",7,141
"Миколаївська область","ЛЕВ  183131","2017-06",6,141
"Миколаївська область","ЛЕВ  183131","2017-07",11,141
"Миколаївська область","ЛЕВ  183131","2017-08",18,141
"Миколаївська область","ЛЕВ  183131","2017-09",11,141
"Миколаївська область","ЛЕВ  183131","2017-10",16,141
